id,session_id,student_id,status
16028,1639,95,present
16029,1639,96,present
16030,1639,97,present
16031,1639,98,present
16032,1639,99,late
16033,1639,100,present
16034,1640,95,present
16035,1640,96,present
16036,1640,97,present
16037,1640,98,present
16038,1640,99,present
16039,1640,100,present
16040,1641,95,late
16041,1641,96,present
16042,1641,97,present
16043,1641,98,present
16044,1641,99,present
16045,1641,100,present
16046,1642,95,present
16047,1642,96,present
16048,1642,97,present
16049,1642,98,present
16050,1642,99,present
16051,1642,100,present
16052,1643,95,absent
16053,1643,96,present
16054,1643,97,present
16055,1643,98,present
16056,1643,99,present
16057,1643,100,present
16058,1644,95,present
16059,1644,96,present
16060,1644,97,present
16061,1644,98,present
16062,1644,99,present
16063,1644,100,present
16064,1645,95,present
16065,1645,96,present
16066,1645,97,present
16067,1645,98,present
16068,1645,99,absent
16069,1645,100,present
16070,1646,95,present
16071,1646,96,present
16072,1646,97,present
16073,1646,98,absent
16074,1646,99,present
16075,1646,100,present
16076,1647,95,absent
16077,1647,96,present
16078,1647,97,present
16079,1647,98,present
16080,1647,99,present
16081,1647,100,present
16082,1648,95,present
16083,1648,96,present
16084,1648,97,present
16085,1648,98,present
16086,1648,99,present
16087,1648,100,present
16088,1649,95,late
16089,1649,96,present
16090,1649,97,present
16091,1649,98,present
16092,1649,99,present
16093,1649,100,present
16094,1650,95,absent
16095,1650,96,absent
16096,1650,97,present
16097,1650,98,present
16098,1650,99,absent
16099,1650,100,present
16100,1651,95,present
16101,1651,96,present
16102,1651,97,present
16103,1651,98,present
16104,1651,99,present
16105,1651,100,present
16106,1652,95,absent
16107,1652,96,present
16108,1652,97,present
16109,1652,98,present
16110,1652,99,present
16111,1652,100,present
16112,1653,95,present
16113,1653,96,present
16114,1653,97,absent
16115,1653,98,present
16116,1653,99,present
16117,1653,100,present
16118,1654,95,present
16119,1654,96,present
16120,1654,97,present
16121,1654,98,present
16122,1654,99,present
16123,1654,100,present
16124,1655,95,absent
16125,1655,96,absent
16126,1655,97,present
16127,1655,98,present
16128,1655,99,absent
16129,1655,100,absent
16130,1656,95,present
16131,1656,96,late
16132,1656,97,present
16133,1656,98,present
16134,1656,99,late
16135,1656,100,present
16136,1657,95,present
16137,1657,96,excused
16138,1657,97,present
16139,1657,98,present
16140,1657,99,present
16141,1657,100,present
16142,1658,95,present
16143,1658,96,present
16144,1658,97,present
16145,1658,98,present
16146,1658,99,present
16147,1658,100,present
16148,1659,95,present
16149,1659,96,absent
16150,1659,97,present
16151,1659,98,present
16152,1659,99,present
16153,1659,100,present
16154,1660,95,present
16155,1660,96,present
16156,1660,97,present
16157,1660,98,present
16158,1660,99,absent
16159,1660,100,present
16160,1661,95,absent
16161,1661,96,present
16162,1661,97,present
16163,1661,98,present
16164,1661,99,present
16165,1661,100,present
16166,1662,95,present
16167,1662,96,present
16168,1662,97,present
16169,1662,98,present
16170,1662,99,present
16171,1662,100,present
16172,1663,95,present
16173,1663,96,present
16174,1663,97,present
16175,1663,98,present
16176,1663,99,present
16177,1663,100,absent
16178,1664,95,present
16179,1664,96,present
16180,1664,97,present
16181,1664,98,present
16182,1664,99,present
16183,1664,100,present
16184,1665,95,present
16185,1665,96,present
16186,1665,97,present
16187,1665,98,present
16188,1665,99,present
16189,1665,100,present
16190,1666,95,present
16191,1666,96,present
16192,1666,97,absent
16193,1667,95,present
16194,1667,96,present
16195,1667,97,present
16196,1668,95,present
16197,1668,96,present
16198,1668,97,present
16199,1669,95,present
16200,1669,96,present
16201,1669,97,absent
16202,1670,95,present
16203,1670,96,present
16204,1670,97,present
16205,1671,95,present
16206,1671,96,present
16207,1671,97,present
16208,1672,95,present
16209,1672,96,present
16210,1672,97,present
16211,1673,95,absent
16212,1673,96,present
16213,1673,97,present
16214,1674,95,present
16215,1674,96,present
16216,1674,97,excused
16217,1675,95,present
16218,1675,96,present
16219,1675,97,present
16220,1676,95,present
16221,1676,96,present
16222,1676,97,present
16223,1677,98,present
16224,1677,99,present
16225,1677,100,present
16226,1678,98,present
16227,1678,99,present
16228,1678,100,present
16229,1679,98,present
16230,1679,99,present
16231,1679,100,present
16232,1680,98,present
16233,1680,99,present
16234,1680,100,present
16235,1681,98,present
16236,1681,99,present
16237,1681,100,present
16238,1682,98,present
16239,1682,99,present
16240,1682,100,present
16241,1683,98,present
16242,1683,99,present
16243,1683,100,present
16244,1684,98,present
16245,1684,99,present
16246,1684,100,present
16247,1685,98,present
16248,1685,99,present
16249,1685,100,present
16250,1686,98,present
16251,1686,99,absent
16252,1686,100,present
16253,1687,95,present
16254,1687,96,present
16255,1687,97,present
16256,1688,95,absent
16257,1688,96,present
16258,1688,97,present
16259,1689,95,present
16260,1689,96,present
16261,1689,97,present
16262,1690,95,present
16263,1690,96,present
16264,1690,97,present
16265,1691,95,present
16266,1691,96,present
16267,1691,97,present
16268,1692,95,present
16269,1692,96,present
16270,1692,97,absent
16271,1693,95,present
16272,1693,96,present
16273,1693,97,present
16274,1694,95,absent
16275,1694,96,present
16276,1694,97,absent
16277,1695,95,present
16278,1695,96,present
16279,1695,97,present
16280,1696,95,present
16281,1696,96,present
16282,1696,97,present
16283,1697,95,present
16284,1697,96,present
16285,1697,97,present
16286,1698,98,present
16287,1698,99,present
16288,1698,100,present
16289,1699,98,present
16290,1699,99,present
16291,1699,100,present
16292,1700,98,present
16293,1700,99,present
16294,1700,100,present
16295,1701,98,present
16296,1701,99,present
16297,1701,100,present
16298,1702,98,present
16299,1702,99,present
16300,1702,100,present
16301,1703,98,present
16302,1703,99,absent
16303,1703,100,present
16304,1704,98,absent
16305,1704,99,present
16306,1704,100,present
16307,1705,98,present
16308,1705,99,present
16309,1705,100,present
16310,1706,98,present
16311,1706,99,present
16312,1706,100,present
16313,1707,98,present
16314,1707,99,present
16315,1707,100,present
16316,1708,95,absent
16317,1708,96,present
16318,1708,97,present
16319,1709,95,present
16320,1709,96,present
16321,1709,97,present
16322,1710,95,present
16323,1710,96,present
16324,1710,97,present
16325,1711,95,present
16326,1711,96,present
16327,1711,97,present
16328,1712,95,present
16329,1712,96,present
16330,1712,97,present
16331,1713,95,present
16332,1713,96,present
16333,1713,97,present
16334,1714,95,late
16335,1714,96,present
16336,1714,97,present
16337,1715,95,present
16338,1715,96,present
16339,1715,97,present
16340,1716,95,absent
16341,1716,96,present
16342,1716,97,present
16343,1717,95,present
16344,1717,96,present
16345,1717,97,present
16346,1718,95,present
16347,1718,96,present
16348,1718,97,present
16349,1719,98,absent
16350,1719,99,present
16351,1719,100,late
16352,1720,98,present
16353,1720,99,present
16354,1720,100,absent
16355,1721,98,present
16356,1721,99,present
16357,1721,100,present
16358,1722,98,present
16359,1722,99,present
16360,1722,100,absent
16361,1723,98,present
16362,1723,99,present
16363,1723,100,present
16364,1724,98,present
16365,1724,99,present
16366,1724,100,present
16367,1725,98,present
16368,1725,99,present
16369,1725,100,present
16370,1726,98,present
16371,1726,99,present
16372,1726,100,present
16373,1727,98,present
16374,1727,99,present
16375,1727,100,absent
16376,1728,98,present
16377,1728,99,present
16378,1728,100,present
16379,1729,95,present
16380,1729,96,present
16381,1729,97,late
16382,1729,98,present
16383,1729,99,present
16384,1729,100,present
16385,1730,95,present
16386,1730,96,present
16387,1730,97,present
16388,1730,98,present
16389,1730,99,present
16390,1730,100,present
16391,1731,95,present
16392,1731,96,present
16393,1731,97,present
16394,1731,98,present
16395,1731,99,present
16396,1731,100,present
16397,1732,95,present
16398,1732,96,present
16399,1732,97,present
16400,1732,98,present
16401,1732,99,present
16402,1732,100,present
16403,1733,95,present
16404,1733,96,present
16405,1733,97,present
16406,1733,98,present
16407,1733,99,present
16408,1733,100,present
16409,1734,95,present
16410,1734,96,present
16411,1734,97,present
16412,1734,98,present
16413,1734,99,present
16414,1734,100,present
16415,1735,95,present
16416,1735,96,absent
16417,1735,97,present
16418,1735,98,present
16419,1735,99,present
16420,1735,100,present
16421,1736,95,present
16422,1736,96,present
16423,1736,97,present
16424,1736,98,present
16425,1736,99,present
16426,1736,100,present
16427,1737,95,present
16428,1737,96,excused
16429,1737,97,present
16430,1737,98,present
16431,1737,99,present
16432,1737,100,present
16433,1738,95,present
16434,1738,96,present
16435,1738,97,present
16436,1738,98,present
16437,1738,99,present
16438,1738,100,present
16439,1739,95,present
16440,1739,96,present
16441,1739,97,present
16442,1739,98,present
16443,1739,99,present
16444,1739,100,present
16445,1740,95,present
16446,1740,96,present
16447,1740,97,present
16448,1740,98,absent
16449,1740,99,present
16450,1740,100,present
16451,1741,95,present
16452,1741,96,present
16453,1741,97,present
16454,1741,98,present
16455,1741,99,present
16456,1741,100,present
16457,1742,95,present
16458,1742,96,present
16459,1742,97,present
16460,1742,98,present
16461,1742,99,present
16462,1742,100,absent
16463,1743,95,present
16464,1743,96,present
16465,1743,97,absent
16466,1743,98,present
16467,1743,99,present
16468,1743,100,present
16469,1744,95,present
16470,1744,96,excused
16471,1744,97,present
16472,1744,98,present
16473,1744,99,present
16474,1744,100,present
16475,1745,95,present
16476,1745,96,present
16477,1745,97,present
16478,1745,98,present
16479,1745,99,present
16480,1745,100,present
16481,1746,95,present
16482,1746,96,present
16483,1746,97,present
16484,1746,98,present
16485,1746,99,present
16486,1746,100,present
16487,1747,95,present
16488,1747,96,present
16489,1747,97,present
16490,1747,98,present
16491,1747,99,present
16492,1747,100,present
16493,1748,95,present
16494,1748,96,present
16495,1748,97,present
16496,1748,98,present
16497,1748,99,present
16498,1748,100,present
16499,1749,95,present
16500,1749,96,present
16501,1749,97,present
16502,1749,98,present
16503,1749,99,present
16504,1749,100,present
16505,1750,95,present
16506,1750,96,present
16507,1750,97,absent
16508,1750,98,present
16509,1750,99,present
16510,1750,100,present
16511,1751,95,present
16512,1751,96,present
16513,1751,97,present
16514,1751,98,present
16515,1751,99,present
16516,1751,100,present
16517,1752,95,present
16518,1752,96,present
16519,1752,97,present
16520,1752,98,present
16521,1752,99,present
16522,1752,100,present
16523,1753,95,present
16524,1753,96,present
16525,1753,97,present
16526,1753,98,present
16527,1753,99,present
16528,1753,100,present
16529,1754,95,present
16530,1754,96,present
16531,1754,97,late
16532,1754,98,present
16533,1754,99,present
16534,1754,100,present
16535,1755,95,present
16536,1755,96,present
16537,1755,97,present
16538,1755,98,present
16539,1755,99,present
16540,1755,100,late
16541,1756,95,present
16542,1756,96,present
16543,1756,97,present
16544,1756,98,present
16545,1756,99,present
16546,1756,100,present
16547,1757,95,present
16548,1757,96,present
16549,1757,97,present
16550,1757,98,present
16551,1757,99,present
16552,1757,100,present
16553,1758,95,present
16554,1758,96,present
16555,1758,97,present
16556,1758,98,absent
16557,1758,99,present
16558,1758,100,present
16559,1759,95,present
16560,1759,96,present
16561,1759,97,present
16562,1759,98,present
16563,1759,99,present
16564,1759,100,present
16565,1760,45,present
16566,1760,46,present
16567,1760,47,absent
16568,1760,48,present
16569,1760,49,present
16570,1760,50,present
16571,1761,45,present
16572,1761,46,present
16573,1761,47,present
16574,1761,48,present
16575,1761,49,present
16576,1761,50,present
16577,1762,45,present
16578,1762,46,absent
16579,1762,47,present
16580,1762,48,present
16581,1762,49,late
16582,1762,50,present
16583,1763,45,present
16584,1763,46,present
16585,1763,47,present
16586,1763,48,present
16587,1763,49,present
16588,1763,50,present
16589,1764,45,present
16590,1764,46,absent
16591,1764,47,late
16592,1764,48,present
16593,1764,49,present
16594,1764,50,present
16595,1765,45,present
16596,1765,46,present
16597,1765,47,present
16598,1765,48,present
16599,1765,49,present
16600,1765,50,present
16601,1766,45,present
16602,1766,46,absent
16603,1766,47,present
16604,1766,48,present
16605,1766,49,present
16606,1766,50,present
16607,1767,45,present
16608,1767,46,present
16609,1767,47,present
16610,1767,48,present
16611,1767,49,present
16612,1767,50,present
16613,1768,45,present
16614,1768,46,present
16615,1768,47,present
16616,1768,48,present
16617,1768,49,present
16618,1768,50,absent
16619,1769,45,present
16620,1769,46,present
16621,1769,47,present
16622,1769,48,present
16623,1769,49,present
16624,1769,50,present
16625,1770,45,present
16626,1770,46,present
16627,1770,47,present
16628,1770,48,present
16629,1770,49,present
16630,1770,50,present
16631,1771,45,present
16632,1771,46,absent
16633,1771,47,present
16634,1771,48,present
16635,1771,49,present
16636,1771,50,present
16637,1772,45,present
16638,1772,46,present
16639,1772,47,absent
16640,1772,48,present
16641,1772,49,present
16642,1772,50,present
16643,1773,45,present
16644,1773,46,present
16645,1773,47,present
16646,1773,48,present
16647,1773,49,present
16648,1773,50,present
16649,1774,45,present
16650,1774,46,absent
16651,1774,47,absent
16652,1774,48,present
16653,1774,49,present
16654,1774,50,present
16655,1775,45,present
16656,1775,46,present
16657,1775,47,absent
16658,1775,48,present
16659,1775,49,present
16660,1775,50,present
16661,1776,45,present
16662,1776,46,present
16663,1776,47,present
16664,1776,48,present
16665,1776,49,present
16666,1776,50,present
16667,1777,45,present
16668,1777,46,present
16669,1777,47,absent
16670,1777,48,present
16671,1777,49,present
16672,1777,50,present
16673,1778,45,present
16674,1778,46,present
16675,1778,47,present
16676,1778,48,present
16677,1778,49,present
16678,1778,50,present
16679,1779,45,present
16680,1779,46,present
16681,1779,47,absent
16682,1779,48,present
16683,1779,49,absent
16684,1779,50,present
16685,1780,45,present
16686,1780,46,present
16687,1780,47,present
16688,1780,48,present
16689,1780,49,present
16690,1780,50,present
16691,1781,45,present
16692,1781,46,present
16693,1781,47,present
16694,1781,48,present
16695,1781,49,present
16696,1781,50,present
16697,1782,45,absent
16698,1782,46,present
16699,1782,47,present
16700,1782,48,present
16701,1782,49,present
16702,1782,50,present
16703,1783,45,present
16704,1783,46,absent
16705,1783,47,present
16706,1783,48,present
16707,1783,49,present
16708,1783,50,present
16709,1784,45,present
16710,1784,46,present
16711,1784,47,present
16712,1784,48,present
16713,1784,49,present
16714,1784,50,present
16715,1785,45,present
16716,1785,46,present
16717,1785,47,present
16718,1785,48,present
16719,1785,49,late
16720,1785,50,present
16721,1786,45,present
16722,1786,46,present
16723,1786,47,present
16724,1786,48,present
16725,1786,49,present
16726,1786,50,present
16727,1787,45,present
16728,1787,46,present
16729,1787,47,present
16730,1787,48,present
16731,1787,49,present
16732,1787,50,present
16733,1788,45,present
16734,1788,46,absent
16735,1788,47,present
16736,1788,48,present
16737,1788,49,present
16738,1788,50,present
16739,1789,45,present
16740,1789,46,present
16741,1789,47,present
16742,1789,48,present
16743,1789,49,present
16744,1789,50,present
16745,1790,45,present
16746,1790,46,present
16747,1790,47,absent
16748,1790,48,present
16749,1790,49,present
16750,1790,50,present
16751,1791,45,present
16752,1791,46,present
16753,1791,47,present
16754,1791,48,present
16755,1791,49,present
16756,1791,50,absent
16757,1792,45,present
16758,1792,46,present
16759,1792,47,present
16760,1792,48,present
16761,1792,49,present
16762,1792,50,present
16763,1793,45,present
16764,1793,46,present
16765,1793,47,present
16766,1793,48,present
16767,1793,49,present
16768,1793,50,late
16769,1794,45,present
16770,1794,46,present
16771,1794,47,present
16772,1794,48,present
16773,1794,49,present
16774,1794,50,present
16775,1795,45,present
16776,1795,46,present
16777,1795,47,present
16778,1795,48,present
16779,1795,49,present
16780,1795,50,present
16781,1796,45,present
16782,1796,46,present
16783,1796,47,present
16784,1796,48,present
16785,1796,49,present
16786,1796,50,present
16787,1797,45,present
16788,1797,46,present
16789,1797,47,present
16790,1797,48,present
16791,1797,49,present
16792,1797,50,present
16793,1798,45,present
16794,1798,46,present
16795,1798,47,present
16796,1798,48,present
16797,1798,49,present
16798,1798,50,present
16799,1799,45,present
16800,1799,46,present
16801,1799,47,present
16802,1799,48,present
16803,1799,49,present
16804,1799,50,present
16805,1800,45,present
16806,1800,46,present
16807,1800,47,present
16808,1800,48,present
16809,1800,49,present
16810,1800,50,present
16811,1801,45,present
16812,1801,46,absent
16813,1801,47,present
16814,1801,48,late
16815,1801,49,present
16816,1801,50,present
16817,1802,45,present
16818,1802,46,present
16819,1802,47,present
16820,1802,48,present
16821,1802,49,present
16822,1802,50,present
16823,1803,45,present
16824,1803,46,present
16825,1803,47,present
16826,1803,48,present
16827,1803,49,present
16828,1803,50,present
16829,1804,45,present
16830,1804,46,present
16831,1804,47,present
16832,1804,48,present
16833,1804,49,present
16834,1804,50,present
16835,1805,45,present
16836,1805,46,present
16837,1805,47,present
16838,1805,48,present
16839,1805,49,present
16840,1805,50,present
16841,1806,45,present
16842,1806,46,present
16843,1806,47,present
16844,1806,48,absent
16845,1806,49,absent
16846,1806,50,present
16847,1807,45,present
16848,1807,46,present
16849,1807,47,present
16850,1807,48,absent
16851,1807,49,absent
16852,1807,50,present
16853,1808,45,present
16854,1808,46,present
16855,1808,47,present
16856,1808,48,present
16857,1808,49,present
16858,1808,50,present
16859,1809,45,present
16860,1809,46,present
16861,1809,47,present
16862,1809,48,present
16863,1809,49,present
16864,1809,50,present
16865,1810,45,present
16866,1810,46,absent
16867,1810,47,present
16868,1810,48,present
16869,1810,49,present
16870,1810,50,present
16871,1811,45,present
16872,1811,46,present
16873,1811,47,present
16874,1811,48,present
16875,1811,49,present
16876,1811,50,present
16877,1812,45,present
16878,1812,46,present
16879,1812,47,present
16880,1812,48,present
16881,1812,49,present
16882,1812,50,present
16883,1813,45,present
16884,1813,46,present
16885,1813,47,present
16886,1813,48,present
16887,1813,49,present
16888,1813,50,present
16889,1814,45,present
16890,1814,46,absent
16891,1814,47,present
16892,1814,48,present
16893,1814,49,late
16894,1814,50,absent
16895,1815,45,present
16896,1815,46,present
16897,1815,47,present
16898,1815,48,present
16899,1815,49,present
16900,1815,50,present
16901,1816,45,present
16902,1816,46,present
16903,1816,47,present
16904,1816,48,present
16905,1816,49,absent
16906,1816,50,present
16907,1817,45,present
16908,1817,46,present
16909,1817,47,present
16910,1817,48,present
16911,1817,49,present
16912,1817,50,present
16913,1818,45,present
16914,1818,46,present
16915,1818,47,present
16916,1818,48,present
16917,1818,49,present
16918,1818,50,present
16919,1819,45,present
16920,1819,46,present
16921,1819,47,present
16922,1819,48,present
16923,1819,49,present
16924,1819,50,present
16925,1820,45,present
16926,1820,46,present
16927,1820,47,present
16928,1820,48,present
16929,1820,49,present
16930,1820,50,present
16931,1821,45,present
16932,1821,46,present
16933,1821,47,present
16934,1821,48,present
16935,1821,49,present
16936,1821,50,present
16937,1822,45,present
16938,1822,46,present
16939,1822,47,present
16940,1822,48,present
16941,1822,49,present
16942,1822,50,present
16943,1823,45,present
16944,1823,46,present
16945,1823,47,present
16946,1823,48,present
16947,1823,49,present
16948,1823,50,absent
16949,1824,45,absent
16950,1824,46,present
16951,1824,47,present
16952,1824,48,present
16953,1824,49,present
16954,1824,50,present
16955,1825,45,present
16956,1825,46,present
16957,1825,47,absent
16958,1825,48,present
16959,1825,49,present
16960,1825,50,present
16961,1826,45,present
16962,1826,46,present
16963,1826,47,present
16964,1826,48,present
16965,1826,49,present
16966,1826,50,present
16967,1827,45,present
16968,1827,46,present
16969,1827,47,present
16970,1827,48,present
16971,1827,49,present
16972,1827,50,present
16973,1828,45,present
16974,1828,46,present
16975,1828,47,present
16976,1828,48,present
16977,1828,49,present
16978,1828,50,present
16979,1829,45,present
16980,1829,46,present
16981,1829,47,present
16982,1829,48,absent
16983,1829,49,present
16984,1829,50,present
16985,1830,45,present
16986,1830,46,present
16987,1830,47,present
16988,1830,48,present
16989,1830,49,present
16990,1830,50,present
16991,1831,45,present
16992,1831,46,present
16993,1831,47,present
16994,1831,48,present
16995,1831,49,present
16996,1831,50,present
16997,1832,45,present
16998,1832,46,late
16999,1832,47,present
17000,1832,48,present
17001,1832,49,present
17002,1832,50,present
17003,1833,45,absent
17004,1833,46,present
17005,1833,47,absent
17006,1833,48,present
17007,1833,49,present
17008,1833,50,present
17009,1834,45,absent
17010,1834,46,present
17011,1834,47,absent
17012,1834,48,present
17013,1834,49,present
17014,1834,50,present
17015,1835,45,present
17016,1835,46,present
17017,1835,47,present
17018,1835,48,present
17019,1835,49,present
17020,1835,50,present
17021,1836,45,present
17022,1836,46,absent
17023,1836,47,absent
17024,1836,48,present
17025,1836,49,present
17026,1836,50,present
17027,1837,45,excused
17028,1837,46,present
17029,1837,47,present
17030,1837,48,present
17031,1837,49,present
17032,1837,50,present
17033,1838,45,absent
17034,1838,46,present
17035,1838,47,present
17036,1838,48,present
17037,1838,49,present
17038,1838,50,present
17039,1839,45,present
17040,1839,46,absent
17041,1839,47,present
17042,1839,48,present
17043,1839,49,present
17044,1839,50,present
17045,1840,45,present
17046,1840,46,present
17047,1840,47,present
17048,1840,48,present
17049,1840,49,present
17050,1840,50,present
17051,1841,45,present
17052,1841,46,present
17053,1841,47,absent
17054,1841,48,present
17055,1841,49,present
17056,1841,50,present
17057,1842,45,present
17058,1842,46,present
17059,1842,47,absent
17060,1842,48,present
17061,1842,49,present
17062,1842,50,present
17063,1843,45,present
17064,1843,46,present
17065,1843,47,present
17066,1843,48,present
17067,1843,49,present
17068,1843,50,present
17069,1844,45,present
17070,1844,46,present
17071,1844,47,present
17072,1844,48,present
17073,1844,49,present
17074,1844,50,present
17075,1845,45,present
17076,1845,46,present
17077,1845,47,present
17078,1845,48,present
17079,1845,49,present
17080,1845,50,present
17081,1846,45,present
17082,1846,46,present
17083,1846,47,present
17084,1846,48,present
17085,1846,49,present
17086,1846,50,absent
17087,1847,45,present
17088,1847,46,present
17089,1847,47,present
17090,1847,48,present
17091,1847,49,present
17092,1847,50,present
17093,1848,45,present
17094,1848,46,present
17095,1848,47,present
17096,1848,48,present
17097,1848,49,present
17098,1848,50,present
17099,1849,45,present
17100,1849,46,present
17101,1849,47,present
17102,1849,48,present
17103,1849,49,present
17104,1849,50,present
17105,1850,45,present
17106,1850,46,present
17107,1850,47,present
17108,1850,48,present
17109,1850,49,present
17110,1850,50,present
17111,1851,45,present
17112,1851,46,present
17113,1851,47,present
17114,1851,48,present
17115,1851,49,present
17116,1851,50,present
17117,1852,45,present
17118,1852,46,present
17119,1852,47,present
17120,1852,48,present
17121,1852,49,present
17122,1852,50,present
17123,1853,45,present
17124,1853,46,present
17125,1853,47,present
17126,1853,48,present
17127,1853,49,present
17128,1853,50,absent
17129,1854,45,present
17130,1854,46,absent
17131,1854,47,present
17132,1854,48,present
17133,1854,49,present
17134,1854,50,present
17135,1855,45,present
17136,1855,46,present
17137,1855,47,absent
17138,1855,48,present
17139,1855,49,present
17140,1855,50,present
17141,1856,45,present
17142,1856,46,present
17143,1856,47,present
17144,1856,48,present
17145,1856,49,present
17146,1856,50,present
17147,1857,45,present
17148,1857,46,present
17149,1857,47,present
17150,1857,48,absent
17151,1857,49,present
17152,1857,50,present
17153,1858,45,present
17154,1858,46,present
17155,1858,47,present
17156,1858,48,present
17157,1858,49,present
17158,1858,50,present
17159,1859,45,present
17160,1859,46,present
17161,1859,47,present
17162,1859,48,present
17163,1859,49,present
17164,1859,50,present
17165,1860,45,present
17166,1860,46,present
17167,1860,47,absent
17168,1860,48,present
17169,1860,49,present
17170,1860,50,present
17171,1861,45,present
17172,1861,46,present
17173,1861,47,present
17174,1861,48,present
17175,1861,49,present
17176,1861,50,present
17177,1862,45,present
17178,1862,46,present
17179,1862,47,present
17180,1862,48,present
17181,1862,49,present
17182,1862,50,present
17183,1863,45,present
17184,1863,46,present
17185,1863,47,late
17186,1863,48,present
17187,1863,49,present
17188,1863,50,present
17189,1864,45,present
17190,1864,46,absent
17191,1864,47,present
17192,1864,48,present
17193,1864,49,present
17194,1864,50,present
17195,1865,45,present
17196,1865,46,present
17197,1865,47,present
17198,1865,48,present
17199,1865,49,present
17200,1865,50,present
17201,1866,45,present
17202,1866,46,present
17203,1866,47,present
17204,1866,48,present
17205,1866,49,present
17206,1866,50,present
17207,1867,45,present
17208,1867,46,present
17209,1867,47,present
17210,1867,48,absent
17211,1867,49,present
17212,1867,50,present
17213,1868,45,present
17214,1868,46,absent
17215,1868,47,present
17216,1868,48,present
17217,1868,49,present
17218,1868,50,present
17219,1869,45,present
17220,1869,46,present
17221,1869,47,present
17222,1869,48,present
17223,1869,49,present
17224,1869,50,present
17225,1870,45,present
17226,1870,46,present
17227,1870,47,present
17228,1870,48,present
17229,1870,49,present
17230,1870,50,present
17231,1871,45,absent
17232,1871,46,present
17233,1871,47,absent
17234,1871,48,present
17235,1871,49,present
17236,1871,50,present
17237,1872,45,present
17238,1872,46,present
17239,1872,47,present
17240,1872,48,present
17241,1872,49,present
17242,1872,50,present
17243,1873,45,present
17244,1873,46,present
17245,1873,47,present
17246,1873,48,present
17247,1873,49,present
17248,1873,50,present
17249,1874,45,present
17250,1874,46,present
17251,1874,47,present
17252,1874,48,present
17253,1874,49,present
17254,1874,50,present
17255,1875,45,present
17256,1875,46,present
17257,1875,47,present
17258,1875,48,present
17259,1875,49,present
17260,1875,50,present
17261,1876,45,present
17262,1876,46,absent
17263,1876,47,present
17264,1876,48,absent
17265,1876,49,present
17266,1876,50,present
17267,1877,45,present
17268,1877,46,present
17269,1877,47,present
17270,1877,48,absent
17271,1877,49,present
17272,1877,50,present
17273,1878,45,present
17274,1878,46,present
17275,1878,47,present
17276,1878,48,present
17277,1878,49,present
17278,1878,50,present
17279,1879,45,present
17280,1879,46,present
17281,1879,47,present
17282,1879,48,present
17283,1879,49,present
17284,1879,50,present
17285,1880,45,present
17286,1880,46,present
17287,1880,47,present
17288,1880,48,present
17289,1880,49,present
17290,1880,50,present
17291,1881,45,present
17292,1881,46,present
17293,1881,47,present
17294,1881,48,present
17295,1881,49,present
17296,1881,50,present
17297,1882,45,present
17298,1882,46,absent
17299,1882,47,present
17300,1882,48,present
17301,1882,49,present
17302,1882,50,present
17303,1883,45,present
17304,1883,46,late
17305,1883,47,present
17306,1883,48,present
17307,1883,49,present
17308,1883,50,present
17309,1884,45,present
17310,1884,46,present
17311,1884,47,present
17312,1884,48,present
17313,1884,49,present
17314,1884,50,present
17315,1885,45,present
17316,1885,46,present
17317,1885,47,present
17318,1885,48,present
17319,1885,49,present
17320,1885,50,present
17321,1886,45,present
17322,1886,46,present
17323,1886,47,present
17324,1886,48,present
17325,1886,49,present
17326,1886,50,present
17327,1887,45,present
17328,1887,46,present
17329,1887,47,present
17330,1887,48,present
17331,1887,49,present
17332,1887,50,present
17333,1888,45,present
17334,1888,46,absent
17335,1888,47,present
17336,1888,48,present
17337,1888,49,present
17338,1888,50,present
17339,1889,45,present
17340,1889,46,present
17341,1889,47,present
17342,1889,48,absent
17343,1889,49,present
17344,1889,50,present
17345,1890,45,absent
17346,1890,46,present
17347,1890,47,present
17348,1890,48,absent
17349,1890,49,present
17350,1890,50,present
17351,1891,45,absent
17352,1891,46,present
17353,1891,47,present
17354,1891,48,present
17355,1891,49,present
17356,1891,50,present
17357,1892,45,present
17358,1892,46,present
17359,1892,47,present
17360,1892,48,present
17361,1892,49,present
17362,1892,50,present
17363,1893,45,present
17364,1893,46,present
17365,1893,47,present
17366,1893,48,present
17367,1893,49,present
17368,1893,50,present
17369,1894,45,present
17370,1894,46,present
17371,1894,47,present
17372,1894,48,present
17373,1894,49,present
17374,1894,50,present
17375,1895,45,present
17376,1895,46,late
17377,1895,47,present
17378,1895,48,absent
17379,1895,49,present
17380,1895,50,present
17381,1896,45,present
17382,1896,46,present
17383,1896,47,present
17384,1896,48,present
17385,1896,49,present
17386,1896,50,present
17387,1897,45,absent
17388,1897,46,present
17389,1897,47,present
17390,1897,48,present
17391,1897,49,present
17392,1897,50,present
17393,1898,45,present
17394,1898,46,present
17395,1898,47,present
17396,1898,48,present
17397,1898,49,present
17398,1898,50,present
17399,1899,45,present
17400,1899,46,present
17401,1899,47,present
17402,1899,48,present
17403,1899,49,present
17404,1899,50,present
17405,1900,45,absent
17406,1900,46,present
17407,1900,47,present
17408,1900,48,present
17409,1900,49,present
17410,1900,50,present
17411,1901,45,present
17412,1901,46,present
17413,1901,47,absent
17414,1901,48,present
