id,assessment_id,student_id,score,is_absent,graded_on
3342,623,12,20.0,False,2026-03-30
3343,623,13,16.6,False,2026-04-05
3344,623,14,15.7,False,2026-04-05
3345,623,15,12.1,False,2026-04-03
3346,623,16,15.7,False,2026-04-05
3347,623,17,15.5,False,2026-04-01
3348,623,18,15.8,False,2026-03-29
3349,623,19,14.4,False,2026-03-28
3350,623,20,19.5,False,2026-03-30
3351,623,21,15.4,False,2026-04-04
3352,623,22,15.2,False,2026-03-31
3353,624,1,100.0,False,2026-05-18
3354,624,2,91.3,False,2026-05-11
3355,624,3,89.6,False,2026-05-19
3356,624,4,96.1,False,2026-05-14
3357,624,5,45.8,False,2026-05-13
3358,624,6,83.1,False,2026-05-15
3359,624,7,89.0,False,2026-05-11
3360,624,8,93.3,False,2026-05-15
3361,624,9,64.2,False,2026-05-15
3362,624,10,73.2,False,2026-05-15
3363,624,11,100.0,False,2026-05-15
3364,624,12,67.6,False,2026-05-19
3365,624,13,60.5,False,2026-05-16
3366,624,14,78.6,False,2026-05-15
3367,624,15,89.3,False,2026-05-16
3368,624,16,100.0,False,2026-05-16
3369,624,17,89.4,False,2026-05-11
3370,624,18,70.3,False,2026-05-15
3371,624,19,81.9,False,2026-05-19
3372,624,20,56.1,False,2026-05-11
3373,624,21,72.4,False,2026-05-15
3374,624,22,96.3,False,2026-05-17
3375,625,1,10.0,False,2026-01-28
3376,625,2,8.8,False,2026-01-30
3377,625,3,7.7,False,2026-01-24
3378,625,4,0.0,True,2026-01-30
3379,625,5,5.7,False,2026-01-28
3380,625,6,8.5,False,2026-01-31
3381,625,7,7.6,False,2026-01-31
3382,625,8,9.0,False,2026-01-26
3383,625,9,6.2,False,2026-01-25
3384,625,10,6.7,False,2026-01-28
3385,625,11,8.4,False,2026-02-01
3386,625,12,8.2,False,2026-01-28
3387,625,13,5.6,False,2026-01-24
3388,625,14,0.0,True,2026-02-01
3389,625,15,9.1,False,2026-01-30
3390,625,16,9.6,False,2026-01-31
3391,625,17,10.0,False,2026-01-26
3392,625,18,6.9,False,2026-01-29
3393,625,19,0.0,True,2026-01-28
3394,625,20,9.1,False,2026-01-30
3395,625,21,8.5,False,2026-01-30
3396,625,22,7.2,False,2026-01-25
3397,626,1,10.0,False,2026-02-07
3398,626,2,9.8,False,2026-02-06
3399,626,3,7.9,False,2026-02-08
3400,626,4,9.4,False,2026-02-08
3401,626,5,4.1,False,2026-02-04
3402,626,6,9.6,False,2026-02-02
3403,626,7,9.4,False,2026-02-03
3404,626,8,8.5,False,2026-02-04
3405,626,9,4.9,False,2026-01-31
3406,626,10,9.6,False,2026-02-06
3407,626,11,8.5,False,2026-02-07
3408,626,12,10.0,False,2026-02-02
3409,626,13,8.4,False,2026-02-02
3410,626,14,7.1,False,2026-02-02
3411,626,15,10.0,False,2026-02-08
3412,626,16,8.2,False,2026-02-07
3413,626,17,9.5,False,2026-02-01
3414,626,18,5.6,False,2026-02-06
3415,626,19,7.9,False,2026-02-02
3416,626,20,7.6,False,2026-01-31
3417,626,21,8.7,False,2026-02-02
3418,626,22,10.0,False,2026-02-07
3419,627,1,20.0,False,2026-02-20
3420,627,2,16.4,False,2026-02-25
3421,627,3,20.0,False,2026-02-22
3422,627,4,18.2,False,2026-02-18
3423,627,5,12.1,False,2026-02-21
3424,627,6,17.8,False,2026-02-23
3425,627,7,20.0,False,2026-02-25
3426,627,8,13.3,False,2026-02-19
3427,627,9,15.0,False,2026-02-21
3428,627,10,13.9,False,2026-02-22
3429,627,11,13.6,False,2026-02-18
3430,627,12,17.8,False,2026-02-24
3431,627,13,13.2,False,2026-02-18
3432,627,14,15.7,False,2026-02-25
3433,627,15,15.7,False,2026-02-21
3434,627,16,16.9,False,2026-02-20
3435,627,17,20.0,False,2026-02-19
3436,627,18,11.1,False,2026-02-20
3437,627,19,14.8,False,2026-02-25
3438,627,20,16.4,False,2026-02-23
3439,627,21,17.1,False,2026-02-20
3440,627,22,17.9,False,2026-02-25
3441,628,1,10.0,False,2026-03-13
3442,628,2,8.5,False,2026-03-11
3443,628,3,9.3,False,2026-03-12
3444,628,4,8.3,False,2026-03-10
3445,628,5,6.5,False,2026-03-16
3446,628,6,8.4,False,2026-03-10
3447,628,7,8.0,False,2026-03-18
3448,628,8,7.9,False,2026-03-17
3449,628,9,6.0,False,2026-03-14
3450,628,10,7.6,False,2026-03-16
3451,628,11,8.8,False,2026-03-13
3452,628,12,7.8,False,2026-03-14
3453,628,13,8.4,False,2026-03-11
3454,628,14,7.9,False,2026-03-10
3455,628,15,8.1,False,2026-03-18
3456,628,16,8.6,False,2026-03-13
3457,628,17,9.7,False,2026-03-15
3458,628,18,8.0,False,2026-03-11
3459,628,19,8.6,False,2026-03-10
3460,628,20,8.6,False,2026-03-16
3461,628,21,8.1,False,2026-03-14
3462,628,22,9.2,False,2026-03-16
3463,629,1,20.0,False,2026-04-06
3464,629,2,18.9,False,2026-04-07
3465,629,3,19.1,False,2026-03-31
3466,629,4,13.9,False,2026-04-03
3467,629,5,14.3,False,2026-04-05
3468,629,6,19.6,False,2026-04-08
3469,629,7,15.5,False,2026-03-31
3470,629,8,14.1,False,2026-04-01
3471,629,9,12.0,False,2026-04-05
3472,629,10,16.3,False,2026-04-01
3473,629,11,17.5,False,2026-04-01
3474,629,12,15.3,False,2026-04-07
3475,629,13,13.6,False,2026-04-07
3476,629,14,18.2,False,2026-04-02
3477,629,15,15.9,False,2026-04-08
3478,629,16,18.0,False,2026-04-01
3479,629,17,18.0,False,2026-04-06
3480,629,18,12.0,False,2026-04-02
3481,629,19,19.1,False,2026-04-01
3482,629,20,20.0,False,2026-04-04
3483,629,21,15.6,False,2026-04-01
3484,629,22,16.4,False,2026-04-05
3485,630,1,91.5,False,2026-05-16
3486,630,2,100.0,False,2026-05-12
3487,630,3,100.0,False,2026-05-15
3488,630,4,81.7,False,2026-05-10
3489,630,5,52.6,False,2026-05-11
3490,630,6,77.1,False,2026-05-13
3491,630,7,100.0,False,2026-05-10
3492,630,8,69.5,False,2026-05-13
3493,630,9,65.1,False,2026-05-12
3494,630,10,74.0,False,2026-05-18
3495,630,11,67.5,False,2026-05-14
3496,630,12,0.0,True,2026-05-11
3497,630,13,53.4,False,2026-05-18
3498,630,14,87.7,False,2026-05-14
3499,630,15,76.9,False,2026-05-16
3500,630,16,87.1,False,2026-05-18
3501,630,17,100.0,False,2026-05-17
3502,630,18,60.5,False,2026-05-15
3503,630,19,93.4,False,2026-05-10
3504,630,20,78.8,False,2026-05-15
3505,630,21,94.6,False,2026-05-11
3506,630,22,90.2,False,2026-05-11
3507,631,1,10.0,False,2026-01-30
3508,631,2,9.8,False,2026-02-01
3509,631,3,10.0,False,2026-01-25
3510,631,4,8.6,False,2026-01-31
3511,631,5,0.0,True,2026-02-01
3512,631,6,7.0,False,2026-01-26
3513,631,7,10.0,False,2026-01-30
3514,631,8,7.0,False,2026-01-28
3515,631,9,6.3,False,2026-02-01
3516,631,10,7.6,False,2026-02-02
3517,631,11,6.5,False,2026-01-27
3518,631,12,7.7,False,2026-01-29
3519,631,13,8.7,False,2026-01-26
3520,631,14,8.1,False,2026-02-02
3521,631,15,10.0,False,2026-01-29
3522,631,16,8.1,False,2026-01-26
3523,631,17,10.0,False,2026-01-25
3524,631,18,8.8,False,2026-01-25
3525,631,19,8.9,False,2026-01-31
3526,631,20,10.0,False,2026-01-27
3527,631,21,10.0,False,2026-01-30
3528,631,22,10.0,False,2026-02-02
3529,632,1,9.3,False,2026-01-31
3530,632,2,10.0,False,2026-02-04
3531,632,3,9.9,False,2026-02-07
3532,632,4,8.0,False,2026-02-08
3533,632,5,5.6,False,2026-02-04
3534,632,6,9.6,False,2026-02-08
3535,632,7,9.9,False,2026-02-03
3536,632,8,8.9,False,2026-02-04
3537,632,9,5.6,False,2026-02-05
3538,632,10,8.5,False,2026-02-07
3539,632,11,10.0,False,2026-02-07
3540,632,12,7.9,False,2026-02-05
3541,632,13,9.4,False,2026-02-02
3542,632,14,10.0,False,2026-01-31
3543,632,15,6.7,False,2026-02-05
3544,632,16,8.7,False,2026-02-07
3545,632,17,9.5,False,2026-02-01
3546,632,18,6.3,False,2026-02-01
3547,632,19,10.0,False,2026-02-08
3548,632,20,7.3,False,2026-02-01
3549,632,21,6.6,False,2026-02-04
3550,632,22,8.3,False,2026-02-07
3551,633,1,20.0,False,2026-02-19
3552,633,2,16.6,False,2026-02-19
3553,633,3,14.5,False,2026-02-15
3554,633,4,12.5,False,2026-02-20
3555,633,5,9.8,False,2026-02-18
3556,633,6,19.0,False,2026-02-14
3557,633,7,20.0,False,2026-02-18
3558,633,8,20.0,False,2026-02-14
3559,633,9,13.9,False,2026-02-18
3560,633,10,14.8,False,2026-02-22
3561,633,11,16.1,False,2026-02-17
3562,633,12,20.0,False,2026-02-19
3563,633,13,16.1,False,2026-02-22
3564,633,14,15.2,False,2026-02-17
3565,633,15,18.5,False,2026-02-14
3566,633,16,17.2,False,2026-02-15
3567,633,17,20.0,False,2026-02-14
3568,633,18,14.4,False,2026-02-20
3569,633,19,11.0,False,2026-02-22
3570,633,20,14.6,False,2026-02-22
3571,633,21,14.2,False,2026-02-17
3572,633,22,20.0,False,2026-02-22
3573,634,1,10.0,False,2026-03-11
3574,634,2,8.8,False,2026-03-12
3575,634,3,8.2,False,2026-03-11
3576,634,4,9.7,False,2026-03-14
3577,634,5,4.2,False,2026-03-10
3578,634,6,8.0,False,2026-03-08
3579,634,7,9.9,False,2026-03-09
3580,634,8,9.5,False,2026-03-14
3581,634,9,5.9,False,2026-03-12
3582,634,10,8.7,False,2026-03-16
3583,634,11,8.5,False,2026-03-10
3584,634,12,10.0,False,2026-03-11
3585,634,13,6.2,False,2026-03-08
3586,634,14,10.0,False,2026-03-14
3587,634,15,8.0,False,2026-03-16
3588,634,16,9.2,False,2026-03-14
3589,634,17,9.3,False,2026-03-09
3590,634,18,6.9,False,2026-03-14
3591,634,19,6.0,False,2026-03-08
3592,634,20,9.1,False,2026-03-13
3593,634,21,10.0,False,2026-03-16
3594,634,22,8.6,False,2026-03-16
3595,635,1,20.0,False,2026-04-01
3596,635,2,16.1,False,2026-04-04
3597,635,3,20.0,False,2026-04-03
3598,635,4,17.7,False,2026-04-03
3599,635,5,12.3,False,2026-04-04
3600,635,6,18.8,False,2026-03-27
3601,635,7,19.2,False,2026-04-03
3602,635,8,12.2,False,2026-03-30
3603,635,9,17.8,False,2026-03-29
3604,635,10,18.9,False,2026-04-03
3605,635,11,20.0,False,2026-03-31
3606,635,12,15.0,False,2026-03-28
3607,635,13,15.1,False,2026-04-03
3608,635,14,17.2,False,2026-03-27
3609,635,15,16.4,False,2026-03-29
3610,635,16,20.0,False,2026-03-30
3611,635,17,20.0,False,2026-03-28
3612,635,18,17.9,False,2026-04-03
3613,635,19,18.9,False,2026-04-04
3614,635,20,16.6,False,2026-03-28
3615,635,21,11.1,False,2026-03-30
3616,635,22,20.0,False,2026-03-29
3617,636,1,100.0,False,2026-05-12
3618,636,2,100.0,False,2026-05-10
3619,636,3,88.7,False,2026-05-15
3620,636,4,87.1,False,2026-05-10
3621,636,5,51.4,False,2026-05-11
3622,636,6,74.3,False,2026-05-10
3623,636,7,84.6,False,2026-05-14
3624,636,8,79.9,False,2026-05-11
3625,636,9,92.7,False,2026-05-11
3626,636,10,82.4,False,2026-05-15
3627,636,11,75.2,False,2026-05-09
3628,636,12,89.5,False,2026-05-11
3629,636,13,72.2,False,2026-05-10
3630,636,14,89.4,False,2026-05-09
3631,636,15,58.9,False,2026-05-09
3632,636,16,100.0,False,2026-05-14
3633,636,17,100.0,False,2026-05-16
3634,636,18,67.1,False,2026-05-08
3635,636,19,76.8,False,2026-05-12
3636,636,20,100.0,False,2026-05-14
3637,636,21,74.8,False,2026-05-11
3638,636,22,96.5,False,2026-05-14
3639,637,1,50.0,False,2026-03-21
3640,637,2,46.9,False,2026-03-22
3641,637,3,50.0,False,2026-03-16
3642,637,4,30.6,False,2026-03-22
3643,637,5,28.6,False,2026-03-22
3644,637,6,38.6,False,2026-03-16
3645,637,7,46.5,False,2026-03-20
3646,637,8,44.3,False,2026-03-16
3647,637,9,25.0,False,2026-03-20
3648,637,10,43.0,False,2026-03-19
3649,637,11,41.1,False,2026-03-20
3650,638,1,46.0,False,2026-05-12
3651,638,2,50.0,False,2026-05-11
3652,638,3,50.0,False,2026-05-06
3653,638,4,50.0,False,2026-05-11
3654,638,5,34.2,False,2026-05-10
3655,638,6,46.1,False,2026-05-07
3656,638,7,45.5,False,2026-05-13
3657,638,8,44.7,False,2026-05-13
3658,638,9,24.1,False,2026-05-06
3659,638,10,40.1,False,2026-05-08
3660,638,11,29.9,False,2026-05-06
3661,639,12,38.5,False,2026-03-25
3662,639,13,32.4,False,2026-03-20
3663,639,14,49.8,False,2026-03-21
3664,639,15,33.6,False,2026-03-19
3665,639,16,50.0,False,2026-03-20
3666,639,17,45.4,False,2026-03-21
3667,639,18,47.5,False,2026-03-20
3668,639,19,35.1,False,2026-03-22
3669,639,20,46.1,False,2026-03-22
3670,639,21,34.4,False,2026-03-21
3671,639,22,42.1,False,2026-03-21
3672,640,12,47.9,False,2026-05-11
3673,640,13,27.6,False,2026-05-08
3674,640,14,48.2,False,2026-05-09
3675,640,15,44.2,False,2026-05-09
3676,640,16,45.8,False,2026-05-08
3677,640,17,40.7,False,2026-05-12
3678,640,18,42.7,False,2026-05-05
3679,640,19,28.5,False,2026-05-06
3680,640,20,47.2,False,2026-05-09
3681,640,21,0.0,True,2026-05-09
3682,640,22,47.5,False,2026-05-08
3683,641,1,10.0,False,2026-01-29
3684,641,2,9.9,False,2026-02-01
3685,641,3,7.8,False,2026-01-29
3686,641,4,7.6,False,2026-01-30
3687,641,5,7.5,False,2026-01-30
3688,641,6,8.1,False,2026-01-28
3689,641,7,9.5,False,2026-01-31
3690,641,8,9.1,False,2026-01-31
3691,641,9,5.2,False,2026-01-29
3692,641,10,7.0,False,2026-01-28
3693,641,11,8.2,False,2026-01-27
3694,641,12,9.6,False,2026-02-02
3695,641,13,7.3,False,2026-01-27
3696,641,14,10.0,False,2026-01-28
3697,641,15,6.5,False,2026-01-29
3698,641,16,9.5,False,2026-01-28
3699,641,17,10.0,False,2026-02-04
3700,641,18,7.8,False,2026-01-29
3701,641,19,8.4,False,2026-01-29
3702,641,20,10.0,False,2026-02-04
3703,641,21,8.2,False,2026-02-03
3704,641,22,8.4,False,2026-02-03
3705,642,1,10.0,False,2026-01-31
3706,642,2,8.8,False,2026-02-06
3707,642,3,9.4,False,2026-02-03
3708,642,4,6.0,False,2026-02-07
3709,642,5,3.9,False,2026-02-05
3710,642,6,8.3,False,2026-02-03
3711,642,7,9.1,False,2026-01-31
3712,642,8,8.1,False,2026-02-05
3713,642,9,6.9,False,2026-02-01
3714,642,10,6.3,False,2026-02-05
3715,642,11,7.9,False,2026-01-31
3716,642,12,9.9,False,2026-02-02
3717,642,13,5.3,False,2026-02-01
3718,642,14,8.8,False,2026-02-05
3719,642,15,5.8,False,2026-02-06
3720,642,16,10.0,False,2026-02-04
3721,642,17,10.0,False,2026-02-03
3722,642,18,8.4,False,2026-02-08
3723,642,19,8.5,False,2026-02-02
3724,642,20,6.8,False,2026-02-03
3725,642,21,8.7,False,2026-02-02
3726,642,22,10.0,False,2026-02-06
3727,643,1,20.0,False,2026-02-16
3728,643,2,14.7,False,2026-02-14
3729,643,3,18.6,False,2026-02-18
3730,643,4,16.4,False,2026-02-21
3731,643,5,11.6,False,2026-02-15
3732,643,6,20.0,False,2026-02-20
3733,643,7,17.1,False,2026-02-17
3734,643,8,12.4,False,2026-02-17
3735,643,9,12.6,False,2026-02-17
3736,643,10,13.9,False,2026-02-16
3737,643,11,20.0,False,2026-02-15
3738,643,12,16.6,False,2026-02-15
3739,643,13,16.2,False,2026-02-17
3740,643,14,16.0,False,2026-02-15
3741,643,15,11.9,False,2026-02-15
3742,643,16,20.0,False,2026-02-15
3743,643,17,20.0,False,2026-02-19
3744,643,18,18.9,False,2026-02-18
3745,643,19,16.5,False,2026-02-16
3746,643,20,20.0,False,2026-02-20
3747,643,21,17.0,False,2026-02-14
3748,643,22,17.3,False,2026-02-17
3749,644,1,10.0,False,2026-03-12
3750,644,2,0.0,True,2026-03-14
3751,644,3,8.9,False,2026-03-10
3752,644,4,9.5,False,2026-03-14
3753,644,5,6.7,False,2026-03-15
3754,644,6,9.8,False,2026-03-09
3755,644,7,8.7,False,2026-03-16
3756,644,8,8.0,False,2026-03-15
3757,644,9,7.7,False,2026-03-09
3758,644,10,8.9,False,2026-03-13
3759,644,11,6.7,False,2026-03-10
3760,644,12,7.9,False,2026-03-15
3761,644,13,7.8,False,2026-03-14
3762,644,14,8.5,False,2026-03-13
3763,644,15,10.0,False,2026-03-15
3764,644,16,9.8,False,2026-03-12
3765,644,17,9.1,False,2026-03-11
3766,644,18,6.3,False,2026-03-09
3767,644,19,7.9,False,2026-03-11
3768,644,20,8.2,False,2026-03-10
3769,644,21,6.8,False,2026-03-10
3770,644,22,8.1,False,2026-03-10
3771,645,1,19.4,False,2026-04-01
3772,645,2,17.6,False,2026-04-02
3773,645,3,17.3,False,2026-03-31
3774,645,4,18.1,False,2026-03-27
3775,645,5,12.9,False,2026-04-02
3776,645,6,15.8,False,2026-04-04
3777,645,7,18.0,False,2026-04-03
3778,645,8,14.0,False,2026-03-31
3779,645,9,12.9,False,2026-04-02
3780,645,10,15.7,False,2026-04-02
3781,645,11,16.8,False,2026-03-27
3782,645,12,16.8,False,2026-03-30
3783,645,13,11.8,False,2026-03-27
3784,645,14,20.0,False,2026-04-02
3785,645,15,18.5,False,2026-04-03
3786,645,16,18.6,False,2026-03-28
3787,645,17,20.0,False,2026-04-02
3788,645,18,12.0,False,2026-03-30
3789,645,19,17.7,False,2026-03-27
3790,645,20,17.5,False,2026-04-01
3791,645,21,18.0,False,2026-03-30
3792,645,22,20.0,False,2026-03-30
3793,646,1,100.0,False,2026-05-16
3794,646,2,81.3,False,2026-05-13
3795,646,3,79.7,False,2026-05-14
3796,646,4,74.8,False,2026-05-13
3797,646,5,53.6,False,2026-05-12
3798,646,6,56.7,False,2026-05-12
3799,646,7,91.1,False,2026-05-12
3800,646,8,61.5,False,2026-05-14
3801,646,9,47.4,False,2026-05-11
3802,646,10,75.5,False,2026-05-12
3803,646,11,83.2,False,2026-05-12
3804,646,12,98.6,False,2026-05-12
3805,646,13,87.8,False,2026-05-16
3806,646,14,88.2,False,2026-05-11
3807,646,15,88.0,False,2026-05-15
3808,646,16,97.9,False,2026-05-11
3809,646,17,100.0,False,2026-05-16
3810,646,18,68.3,False,2026-05-12
3811,646,19,83.9,False,2026-05-15
3812,646,20,88.1,False,2026-05-10
3813,646,21,89.1,False,2026-05-13
3814,646,22,100.0,False,2026-05-16
3815,647,1,50.0,False,2026-03-20
3816,647,2,50.0,False,2026-03-17
3817,647,3,45.6,False,2026-03-15
3818,647,4,38.5,False,2026-03-21
3819,647,5,29.7,False,2026-03-18
3820,647,6,35.2,False,2026-03-15
3821,647,7,50.0,False,2026-03-17
3822,647,8,47.0,False,2026-03-18
3823,647,9,29.9,False,2026-03-20
3824,647,10,34.8,False,2026-03-21
3825,647,11,45.2,False,2026-03-22
3826,648,1,50.0,False,2026-05-07
3827,648,2,48.9,False,2026-05-04
3828,648,3,43.4,False,2026-05-05
3829,648,4,38.8,False,2026-05-06
3830,648,5,19.8,False,2026-05-04
3831,648,6,42.9,False,2026-05-06
3832,648,7,50.0,False,2026-05-04
3833,648,8,39.1,False,2026-05-03
3834,648,9,33.8,False,2026-05-03
3835,648,10,45.0,False,2026-05-05
3836,648,11,43.4,False,2026-05-07
3837,649,12,42.8,False,2026-03-21
3838,649,13,33.8,False,2026-03-20
3839,649,14,34.7,False,2026-03-20
3840,649,15,39.1,False,2026-03-22
3841,649,16,48.2,False,2026-03-19
3842,649,17,49.4,False,2026-03-16
3843,649,18,30.7,False,2026-03-14
3844,649,19,37.5,False,2026-03-15
3845,649,20,33.3,False,2026-03-18
3846,649,21,28.1,False,2026-03-18
3847,649,22,46.8,False,2026-03-19
3848,650,12,44.8,False,2026-05-09
3849,650,13,37.5,False,2026-05-03
3850,650,14,33.1,False,2026-05-09
3851,650,15,35.8,False,2026-05-03
3852,650,16,44.7,False,2026-05-06
3853,650,17,49.5,False,2026-05-04
3854,650,18,25.6,False,2026-05-09
3855,650,19,47.0,False,2026-05-03
3856,650,20,41.9,False,2026-05-06
3857,650,21,26.0,False,2026-05-01
3858,650,22,50.0,False,2026-05-04
3859,651,1,10.0,False,2026-01-25
3860,651,2,10.0,False,2026-01-30
3861,651,3,9.0,False,2026-01-31
3862,651,4,7.1,False,2026-01-26
3863,651,5,5.6,False,2026-01-29
3864,651,6,6.4,False,2026-01-24
3865,651,7,10.0,False,2026-01-25
3866,651,8,9.4,False,2026-01-26
3867,651,9,7.6,False,2026-01-28
3868,651,10,7.2,False,2026-01-26
3869,651,11,8.6,False,2026-01-26
3870,651,12,9.4,False,2026-02-01
3871,651,13,6.8,False,2026-01-24
3872,651,14,9.0,False,2026-01-26
3873,651,15,9.4,False,2026-01-24
3874,651,16,9.1,False,2026-01-24
3875,651,17,8.0,False,2026-01-28
3876,651,18,7.8,False,2026-02-01
3877,651,19,6.0,False,2026-01-31
3878,651,20,8.9,False,2026-01-31
3879,651,21,7.6,False,2026-01-26
3880,651,22,10.0,False,2026-01-24
3881,652,1,9.7,False,2026-02-09
3882,652,2,10.0,False,2026-02-09
3883,652,3,8.1,False,2026-02-03
3884,652,4,7.4,False,2026-02-07
3885,652,5,3.7,False,2026-02-07
3886,652,6,6.8,False,2026-02-10
3887,652,7,9.4,False,2026-02-04
3888,652,8,8.8,False,2026-02-09
3889,652,9,6.1,False,2026-02-03
3890,652,10,8.9,False,2026-02-03
3891,652,11,8.8,False,2026-02-10
3892,652,12,9.0,False,2026-02-10
3893,652,13,8.6,False,2026-02-10
3894,652,14,9.1,False,2026-02-02
3895,652,15,6.7,False,2026-02-09
3896,652,16,7.5,False,2026-02-09
3897,652,17,10.0,False,2026-02-05
3898,652,18,7.2,False,2026-02-07
3899,652,19,10.0,False,2026-02-07
3900,652,20,10.0,False,2026-02-07
3901,652,21,7.8,False,2026-02-03
3902,652,22,6.9,False,2026-02-04
3903,653,1,17.8,False,2026-02-20
3904,653,2,15.8,False,2026-02-15
3905,653,3,15.0,False,2026-02-18
3906,653,4,18.2,False,2026-02-17
3907,653,5,12.6,False,2026-02-15
3908,653,6,20.0,False,2026-02-18
3909,653,7,18.8,False,2026-02-19
3910,653,8,15.9,False,2026-02-14
3911,653,9,14.1,False,2026-02-18
3912,653,10,18.7,False,2026-02-15
3913,653,11,18.1,False,2026-02-19
3914,653,12,18.8,False,2026-02-15
3915,653,13,12.3,False,2026-02-19
3916,653,14,16.2,False,2026-02-16
3917,653,15,12.3,False,2026-02-19
3918,653,16,19.8,False,2026-02-17
3919,653,17,17.5,False,2026-02-19
3920,653,18,9.2,False,2026-02-17
3921,653,19,15.4,False,2026-02-18
3922,653,20,16.5,False,2026-02-16
3923,653,21,15.7,False,2026-02-13
3924,653,22,17.0,False,2026-02-21
3925,654,1,10.0,False,2026-03-08
3926,654,2,8.7,False,2026-03-09
3927,654,3,10.0,False,2026-03-12
3928,654,4,9.3,False,2026-03-15
3929,654,5,4.1,False,2026-03-15
3930,654,6,6.0,False,2026-03-13
3931,654,7,8.3,False,2026-03-11
3932,654,8,7.6,False,2026-03-08
3933,654,9,6.1,False,2026-03-15
3934,654,10,7.7,False,2026-03-13
3935,654,11,8.2,False,2026-03-07
3936,654,12,9.6,False,2026-03-13
3937,654,13,8.0,False,2026-03-14
3938,654,14,10.0,False,2026-03-15
3939,654,15,5.8,False,2026-03-13
3940,654,16,9.8,False,2026-03-11
3941,654,17,10.0,False,2026-03-08
3942,654,18,6.6,False,2026-03-09
3943,654,19,8.2,False,2026-03-09
3944,654,20,10.0,False,2026-03-13
3945,654,21,8.2,False,2026-03-07
3946,654,22,8.6,False,2026-03-08
3947,655,1,20.0,False,2026-03-29
3948,655,2,20.0,False,2026-04-06
3949,655,3,15.6,False,2026-03-31
3950,655,4,11.6,False,2026-03-29
3951,655,5,12.7,False,2026-03-31
3952,655,6,16.6,False,2026-04-04
3953,655,7,20.0,False,2026-04-06
3954,655,8,14.3,False,2026-04-01
3955,655,9,14.1,False,2026-04-01
3956,655,10,14.6,False,2026-04-05
3957,655,11,14.0,False,2026-03-30
3958,655,12,19.4,False,2026-04-06
3959,655,13,17.0,False,2026-03-31
3960,655,14,15.3,False,2026-03-30
3961,655,15,15.8,False,2026-03-30
3962,655,16,0.0,True,2026-03-30
3963,655,17,20.0,False,2026-04-01
3964,655,18,16.9,False,2026-03-31
3965,655,19,18.0,False,2026-04-01
3966,655,20,18.5,False,2026-03-31
3967,655,21,13.1,False,2026-04-06
3968,655,22,19.2,False,2026-03-29
3969,656,1,100.0,False,2026-05-11
3970,656,2,89.7,False,2026-05-16
3971,656,3,90.6,False,2026-05-19
3972,656,4,75.5,False,2026-05-15
3973,656,5,53.2,False,2026-05-18
3974,656,6,83.5,False,2026-05-12
3975,656,7,83.4,False,2026-05-17
3976,656,8,83.3,False,2026-05-19
3977,656,9,52.4,False,2026-05-18
3978,656,10,71.1,False,2026-05-11
3979,656,11,100.0,False,2026-05-17
3980,656,12,85.6,False,2026-05-17
3981,656,13,51.1,False,2026-05-16
3982,656,14,82.3,False,2026-05-12
3983,656,15,86.3,False,2026-05-19
3984,656,16,100.0,False,2026-05-13
3985,656,17,97.0,False,2026-05-17
3986,656,18,76.0,False,2026-05-11
3987,656,19,80.2,False,2026-05-11
3988,656,20,66.4,False,2026-05-18
3989,656,21,89.2,False,2026-05-15
3990,656,22,100.0,False,2026-05-18
3991,657,1,9.7,False,2026-02-04
3992,657,2,8.5,False,2026-02-03
3993,657,3,8.2,False,2026-02-01
3994,657,4,9.7,False,2026-01-31
3995,657,5,5.0,False,2026-02-04
3996,657,6,8.2,False,2026-01-28
3997,657,7,8.9,False,2026-02-04
3998,657,8,8.4,False,2026-02-01
3999,657,9,6.6,False,2026-02-04
4000,657,10,9.9,False,2026-02-02
4001,657,11,8.1,False,2026-01-31
4002,657,12,10.0,False,2026-01-29
4003,657,13,6.2,False,2026-01-27
4004,657,14,7.5,False,2026-01-29
4005,657,15,9.6,False,2026-02-02
4006,657,16,10.0,False,2026-02-03
4007,657,17,10.0,False,2026-01-27
4008,657,18,7.2,False,2026-02-04
4009,657,19,8.5,False,2026-02-04
4010,657,20,9.7,False,2026-01-30
4011,657,21,10.0,False,2026-01-30
4012,657,22,9.3,False,2026-01-27
4013,658,1,9.0,False,2026-02-04
4014,658,2,9.5,False,2026-02-08
4015,658,3,8.6,False,2026-02-09
4016,658,4,10.0,False,2026-02-04
4017,658,5,7.8,False,2026-02-06
4018,658,6,8.1,False,2026-02-01
4019,658,7,9.9,False,2026-02-07
4020,658,8,8.0,False,2026-02-07
4021,658,9,7.9,False,2026-02-06
4022,658,10,9.6,False,2026-02-01
4023,658,11,10.0,False,2026-02-02
4024,658,12,7.2,False,2026-02-04
4025,658,13,8.3,False,2026-02-05
4026,658,14,5.9,False,2026-02-01
4027,658,15,6.6,False,2026-02-01
4028,658,16,9.5,False,2026-02-09
4029,658,17,9.0,False,2026-02-01
4030,658,18,7.1,False,2026-02-04
4031,658,19,5.8,False,2026-02-04
4032,658,20,9.4,False,2026-02-05
4033,658,21,7.0,False,2026-02-01
4034,658,22,10.0,False,2026-02-05
4035,659,1,20.0,False,2026-02-19
4036,659,2,18.9,False,2026-02-22
4037,659,3,17.8,False,2026-02-17
4038,659,4,0.0,True,2026-02-20
4039,659,5,8.1,False,2026-02-18
