id,student_id,offering_id,subject_code,term,status,enrolled_on
832,39,105,24MA201T,2026-27-ODD,enrolled,2026-06-16
833,39,106,24CV201T,2026-27-ODD,enrolled,2026-06-16
834,39,107,24CV202T,2026-27-ODD,enrolled,2026-06-16
835,39,108,24CV203T,2026-27-ODD,enrolled,2026-06-16
836,39,109,24CV204T,2026-27-ODD,enrolled,2026-06-16
837,39,110,24CV205T,2026-27-ODD,enrolled,2026-06-16
838,39,111,24CV206P,2026-27-ODD,enrolled,2026-06-16
839,39,219,24HS105T,2025-26-EVEN,enrolled,2026-01-05
840,39,220,24MA103T,2025-26-EVEN,enrolled,2026-01-05
841,39,221,24CH101T,2025-26-EVEN,enrolled,2026-01-05
842,39,222,24CH101P,2025-26-EVEN,enrolled,2026-01-05
843,39,224,24EE101T,2025-26-EVEN,enrolled,2026-01-05
844,39,225,24EE101P,2025-26-EVEN,enrolled,2026-01-05
845,39,227,24ME102P,2025-26-EVEN,enrolled,2026-01-05
846,39,229,24YOG101,2025-26-EVEN,enrolled,2026-01-05
847,39,230,24NCC101,2025-26-EVEN,enrolled,2026-01-05
848,39,231,24NSS101,2025-26-EVEN,enrolled,2026-01-05
849,39,232,24HS104T,2025-26-EVEN,enrolled,2026-01-05
850,39,233,24CP102T,2025-26-EVEN,enrolled,2026-01-05
851,39,234,24CP102P,2025-26-EVEN,enrolled,2026-01-05
852,40,104,24INT151,2026-27-ODD,enrolled,2026-06-16
853,40,105,24MA201T,2026-27-ODD,enrolled,2026-06-16
854,40,106,24CV201T,2026-27-ODD,enrolled,2026-06-16
855,40,107,24CV202T,2026-27-ODD,enrolled,2026-06-16
856,40,108,24CV203T,2026-27-ODD,enrolled,2026-06-16
857,40,109,24CV204T,2026-27-ODD,enrolled,2026-06-16
858,40,110,24CV205T,2026-27-ODD,enrolled,2026-06-16
859,40,111,24CV206P,2026-27-ODD,enrolled,2026-06-16
860,40,219,24HS105T,2025-26-EVEN,enrolled,2026-01-05
861,40,220,24MA103T,2025-26-EVEN,enrolled,2026-01-05
862,40,221,24CH101T,2025-26-EVEN,enrolled,2026-01-05
863,40,222,24CH101P,2025-26-EVEN,enrolled,2026-01-05
864,40,224,24EE101T,2025-26-EVEN,enrolled,2026-01-05
865,40,225,24EE101P,2025-26-EVEN,enrolled,2026-01-05
866,40,227,24ME102P,2025-26-EVEN,enrolled,2026-01-05
867,40,229,24YOG101,2025-26-EVEN,enrolled,2026-01-05
868,40,230,24NCC101,2025-26-EVEN,enrolled,2026-01-05
869,40,231,24NSS101,2025-26-EVEN,enrolled,2026-01-05
870,40,232,24HS104T,2025-26-EVEN,enrolled,2026-01-05
871,40,233,24CP102T,2025-26-EVEN,enrolled,2026-01-05
872,40,234,24CP102P,2025-26-EVEN,enrolled,2026-01-05
873,41,104,24INT151,2026-27-ODD,enrolled,2026-06-16
874,41,105,24MA201T,2026-27-ODD,enrolled,2026-06-16
875,41,106,24CV201T,2026-27-ODD,enrolled,2026-06-16
876,41,107,24CV202T,2026-27-ODD,enrolled,2026-06-16
877,41,108,24CV203T,2026-27-ODD,enrolled,2026-06-16
878,41,109,24CV204T,2026-27-ODD,enrolled,2026-06-16
879,41,110,24CV205T,2026-27-ODD,enrolled,2026-06-16
880,41,111,24CV206P,2026-27-ODD,enrolled,2026-06-16
881,41,219,24HS105T,2025-26-EVEN,enrolled,2026-01-05
882,41,220,24MA103T,2025-26-EVEN,enrolled,2026-01-05
883,41,221,24CH101T,2025-26-EVEN,enrolled,2026-01-05
884,41,222,24CH101P,2025-26-EVEN,enrolled,2026-01-05
885,41,224,24EE101T,2025-26-EVEN,enrolled,2026-01-05
886,41,225,24EE101P,2025-26-EVEN,enrolled,2026-01-05
887,41,227,24ME102P,2025-26-EVEN,enrolled,2026-01-05
888,41,229,24YOG101,2025-26-EVEN,enrolled,2026-01-05
889,41,230,24NCC101,2025-26-EVEN,enrolled,2026-01-05
890,41,231,24NSS101,2025-26-EVEN,enrolled,2026-01-05
891,41,232,24HS104T,2025-26-EVEN,enrolled,2026-01-05
892,41,233,24CP102T,2025-26-EVEN,enrolled,2026-01-05
893,41,234,24CP102P,2025-26-EVEN,enrolled,2026-01-05
894,42,104,24INT151,2026-27-ODD,enrolled,2026-06-16
895,42,105,24MA201T,2026-27-ODD,enrolled,2026-06-16
896,42,106,24CV201T,2026-27-ODD,enrolled,2026-06-16
897,42,107,24CV202T,2026-27-ODD,enrolled,2026-06-16
898,42,108,24CV203T,2026-27-ODD,enrolled,2026-06-16
899,42,109,24CV204T,2026-27-ODD,enrolled,2026-06-16
900,42,110,24CV205T,2026-27-ODD,enrolled,2026-06-16
901,42,112,24CV206P,2026-27-ODD,enrolled,2026-06-16
902,42,219,24HS105T,2025-26-EVEN,enrolled,2026-01-05
903,42,220,24MA103T,2025-26-EVEN,enrolled,2026-01-05
904,42,221,24CH101T,2025-26-EVEN,enrolled,2026-01-05
905,42,223,24CH101P,2025-26-EVEN,enrolled,2026-01-05
906,42,224,24EE101T,2025-26-EVEN,enrolled,2026-01-05
907,42,226,24EE101P,2025-26-EVEN,enrolled,2026-01-05
908,42,228,24ME102P,2025-26-EVEN,enrolled,2026-01-05
909,42,229,24YOG101,2025-26-EVEN,enrolled,2026-01-05
910,42,230,24NCC101,2025-26-EVEN,enrolled,2026-01-05
911,42,231,24NSS101,2025-26-EVEN,enrolled,2026-01-05
912,42,232,24HS104T,2025-26-EVEN,enrolled,2026-01-05
913,42,233,24CP102T,2025-26-EVEN,enrolled,2026-01-05
914,42,235,24CP102P,2025-26-EVEN,enrolled,2026-01-05
915,43,104,24INT151,2026-27-ODD,enrolled,2026-06-16
916,43,105,24MA201T,2026-27-ODD,enrolled,2026-06-16
917,43,106,24CV201T,2026-27-ODD,enrolled,2026-06-16
918,43,107,24CV202T,2026-27-ODD,enrolled,2026-06-16
919,43,108,24CV203T,2026-27-ODD,enrolled,2026-06-16
920,43,109,24CV204T,2026-27-ODD,enrolled,2026-06-16
921,43,110,24CV205T,2026-27-ODD,enrolled,2026-06-16
922,43,112,24CV206P,2026-27-ODD,enrolled,2026-06-16
923,43,219,24HS105T,2025-26-EVEN,enrolled,2026-01-05
924,43,220,24MA103T,2025-26-EVEN,enrolled,2026-01-05
925,43,221,24CH101T,2025-26-EVEN,enrolled,2026-01-05
926,43,223,24CH101P,2025-26-EVEN,enrolled,2026-01-05
927,43,224,24EE101T,2025-26-EVEN,enrolled,2026-01-05
928,43,226,24EE101P,2025-26-EVEN,enrolled,2026-01-05
929,43,228,24ME102P,2025-26-EVEN,enrolled,2026-01-05
930,43,229,24YOG101,2025-26-EVEN,enrolled,2026-01-05
931,43,230,24NCC101,2025-26-EVEN,enrolled,2026-01-05
932,43,231,24NSS101,2025-26-EVEN,enrolled,2026-01-05
933,43,232,24HS104T,2025-26-EVEN,enrolled,2026-01-05
934,43,233,24CP102T,2025-26-EVEN,enrolled,2026-01-05
935,43,235,24CP102P,2025-26-EVEN,enrolled,2026-01-05
936,44,104,24INT151,2026-27-ODD,enrolled,2026-06-16
937,44,105,24MA201T,2026-27-ODD,enrolled,2026-06-16
938,44,106,24CV201T,2026-27-ODD,enrolled,2026-06-16
939,44,107,24CV202T,2026-27-ODD,enrolled,2026-06-16
940,44,108,24CV203T,2026-27-ODD,enrolled,2026-06-16
941,44,109,24CV204T,2026-27-ODD,enrolled,2026-06-16
942,44,110,24CV205T,2026-27-ODD,enrolled,2026-06-16
943,44,112,24CV206P,2026-27-ODD,enrolled,2026-06-16
944,44,219,24HS105T,2025-26-EVEN,enrolled,2026-01-05
945,44,220,24MA103T,2025-26-EVEN,enrolled,2026-01-05
946,44,221,24CH101T,2025-26-EVEN,enrolled,2026-01-05
947,44,223,24CH101P,2025-26-EVEN,enrolled,2026-01-05
948,44,224,24EE101T,2025-26-EVEN,enrolled,2026-01-05
949,44,226,24EE101P,2025-26-EVEN,enrolled,2026-01-05
950,44,228,24ME102P,2025-26-EVEN,enrolled,2026-01-05
951,44,229,24YOG101,2025-26-EVEN,enrolled,2026-01-05
952,44,230,24NCC101,2025-26-EVEN,enrolled,2026-01-05
953,44,231,24NSS101,2025-26-EVEN,enrolled,2026-01-05
954,44,232,24HS104T,2025-26-EVEN,enrolled,2026-01-05
955,44,233,24CP102T,2025-26-EVEN,enrolled,2026-01-05
956,44,235,24CP102P,2025-26-EVEN,enrolled,2026-01-05
957,45,127,24INT151,2026-27-ODD,enrolled,2026-06-16
958,45,128,24MA201T,2026-27-ODD,enrolled,2026-06-16
959,45,129,24CH201T,2026-27-ODD,enrolled,2026-06-16
960,45,130,24CH202T,2026-27-ODD,enrolled,2026-06-16
961,45,131,24CH203T,2026-27-ODD,enrolled,2026-06-16
962,45,132,24CH203P,2026-27-ODD,enrolled,2026-06-16
963,45,134,24CH204T,2026-27-ODD,enrolled,2026-06-16
964,45,135,24CH204P,2026-27-ODD,enrolled,2026-06-16
965,45,236,24HS105T,2025-26-EVEN,enrolled,2026-01-05
966,45,237,24MA103T,2025-26-EVEN,enrolled,2026-01-05
967,45,238,24CP102T,2025-26-EVEN,enrolled,2026-01-05
968,45,239,24CP102P,2025-26-EVEN,enrolled,2026-01-05
969,45,241,24PH103T,2025-26-EVEN,enrolled,2026-01-05
970,45,242,24PH103P,2025-26-EVEN,enrolled,2026-01-05
971,45,244,24ME101P,2025-26-EVEN,enrolled,2026-01-05
972,45,246,24ME102P,2025-26-EVEN,enrolled,2026-01-05
973,45,248,24CV101T,2025-26-EVEN,enrolled,2026-01-05
974,45,249,24HS102T,2025-26-EVEN,enrolled,2026-01-05
975,45,250,24HS103T,2025-26-EVEN,enrolled,2026-01-05
976,46,127,24INT151,2026-27-ODD,enrolled,2026-06-16
977,46,128,24MA201T,2026-27-ODD,enrolled,2026-06-16
978,46,129,24CH201T,2026-27-ODD,enrolled,2026-06-16
979,46,130,24CH202T,2026-27-ODD,enrolled,2026-06-16
980,46,131,24CH203T,2026-27-ODD,enrolled,2026-06-16
981,46,132,24CH203P,2026-27-ODD,enrolled,2026-06-16
982,46,134,24CH204T,2026-27-ODD,enrolled,2026-06-16
983,46,135,24CH204P,2026-27-ODD,enrolled,2026-06-16
984,46,236,24HS105T,2025-26-EVEN,enrolled,2026-01-05
985,46,237,24MA103T,2025-26-EVEN,enrolled,2026-01-05
986,46,238,24CP102T,2025-26-EVEN,enrolled,2026-01-05
987,46,239,24CP102P,2025-26-EVEN,enrolled,2026-01-05
988,46,241,24PH103T,2025-26-EVEN,enrolled,2026-01-05
989,46,242,24PH103P,2025-26-EVEN,enrolled,2026-01-05
990,46,244,24ME101P,2025-26-EVEN,enrolled,2026-01-05
991,46,246,24ME102P,2025-26-EVEN,enrolled,2026-01-05
992,46,248,24CV101T,2025-26-EVEN,enrolled,2026-01-05
993,46,249,24HS102T,2025-26-EVEN,enrolled,2026-01-05
994,46,250,24HS103T,2025-26-EVEN,enrolled,2026-01-05
995,47,127,24INT151,2026-27-ODD,enrolled,2026-06-16
996,47,128,24MA201T,2026-27-ODD,enrolled,2026-06-16
997,47,129,24CH201T,2026-27-ODD,enrolled,2026-06-16
998,47,130,24CH202T,2026-27-ODD,enrolled,2026-06-16
999,47,131,24CH203T,2026-27-ODD,enrolled,2026-06-16
1000,47,132,24CH203P,2026-27-ODD,enrolled,2026-06-16
1001,47,134,24CH204T,2026-27-ODD,enrolled,2026-06-16
1002,47,135,24CH204P,2026-27-ODD,enrolled,2026-06-16
1003,47,236,24HS105T,2025-26-EVEN,enrolled,2026-01-05
1004,47,237,24MA103T,2025-26-EVEN,enrolled,2026-01-05
1005,47,238,24CP102T,2025-26-EVEN,enrolled,2026-01-05
1006,47,239,24CP102P,2025-26-EVEN,enrolled,2026-01-05
1007,47,241,24PH103T,2025-26-EVEN,enrolled,2026-01-05
1008,47,242,24PH103P,2025-26-EVEN,enrolled,2026-01-05
1009,47,244,24ME101P,2025-26-EVEN,enrolled,2026-01-05
1010,47,246,24ME102P,2025-26-EVEN,enrolled,2026-01-05
1011,47,248,24CV101T,2025-26-EVEN,enrolled,2026-01-05
1012,47,249,24HS102T,2025-26-EVEN,enrolled,2026-01-05
1013,47,250,24HS103T,2025-26-EVEN,enrolled,2026-01-05
1014,48,127,24INT151,2026-27-ODD,enrolled,2026-06-16
1015,48,128,24MA201T,2026-27-ODD,enrolled,2026-06-16
1016,48,129,24CH201T,2026-27-ODD,enrolled,2026-06-16
1017,48,130,24CH202T,2026-27-ODD,enrolled,2026-06-16
1018,48,131,24CH203T,2026-27-ODD,enrolled,2026-06-16
1019,48,133,24CH203P,2026-27-ODD,enrolled,2026-06-16
1020,48,134,24CH204T,2026-27-ODD,enrolled,2026-06-16
1021,48,136,24CH204P,2026-27-ODD,enrolled,2026-06-16
1022,48,236,24HS105T,2025-26-EVEN,enrolled,2026-01-05
1023,48,237,24MA103T,2025-26-EVEN,enrolled,2026-01-05
1024,48,238,24CP102T,2025-26-EVEN,enrolled,2026-01-05
1025,48,240,24CP102P,2025-26-EVEN,enrolled,2026-01-05
1026,48,241,24PH103T,2025-26-EVEN,enrolled,2026-01-05
1027,48,243,24PH103P,2025-26-EVEN,enrolled,2026-01-05
1028,48,245,24ME101P,2025-26-EVEN,enrolled,2026-01-05
1029,48,247,24ME102P,2025-26-EVEN,enrolled,2026-01-05
1030,48,248,24CV101T,2025-26-EVEN,enrolled,2026-01-05
1031,48,249,24HS102T,2025-26-EVEN,enrolled,2026-01-05
1032,48,250,24HS103T,2025-26-EVEN,enrolled,2026-01-05
1033,49,127,24INT151,2026-27-ODD,enrolled,2026-06-16
1034,49,128,24MA201T,2026-27-ODD,enrolled,2026-06-16
1035,49,129,24CH201T,2026-27-ODD,enrolled,2026-06-16
1036,49,130,24CH202T,2026-27-ODD,enrolled,2026-06-16
1037,49,131,24CH203T,2026-27-ODD,enrolled,2026-06-16
1038,49,133,24CH203P,2026-27-ODD,enrolled,2026-06-16
1039,49,134,24CH204T,2026-27-ODD,enrolled,2026-06-16
1040,49,136,24CH204P,2026-27-ODD,enrolled,2026-06-16
1041,49,236,24HS105T,2025-26-EVEN,enrolled,2026-01-05
1042,49,237,24MA103T,2025-26-EVEN,enrolled,2026-01-05
1043,49,238,24CP102T,2025-26-EVEN,enrolled,2026-01-05
1044,49,240,24CP102P,2025-26-EVEN,enrolled,2026-01-05
1045,49,241,24PH103T,2025-26-EVEN,enrolled,2026-01-05
1046,49,243,24PH103P,2025-26-EVEN,enrolled,2026-01-05
1047,49,245,24ME101P,2025-26-EVEN,enrolled,2026-01-05
1048,49,247,24ME102P,2025-26-EVEN,enrolled,2026-01-05
1049,49,248,24CV101T,2025-26-EVEN,enrolled,2026-01-05
1050,49,249,24HS102T,2025-26-EVEN,enrolled,2026-01-05
1051,49,250,24HS103T,2025-26-EVEN,enrolled,2026-01-05
1052,50,127,24INT151,2026-27-ODD,enrolled,2026-06-16
1053,50,128,24MA201T,2026-27-ODD,enrolled,2026-06-16
1054,50,129,24CH201T,2026-27-ODD,enrolled,2026-06-16
1055,50,130,24CH202T,2026-27-ODD,enrolled,2026-06-16
1056,50,131,24CH203T,2026-27-ODD,enrolled,2026-06-16
1057,50,133,24CH203P,2026-27-ODD,enrolled,2026-06-16
1058,50,134,24CH204T,2026-27-ODD,enrolled,2026-06-16
1059,50,136,24CH204P,2026-27-ODD,enrolled,2026-06-16
1060,50,236,24HS105T,2025-26-EVEN,enrolled,2026-01-05
1061,50,237,24MA103T,2025-26-EVEN,enrolled,2026-01-05
1062,50,238,24CP102T,2025-26-EVEN,enrolled,2026-01-05
1063,50,240,24CP102P,2025-26-EVEN,enrolled,2026-01-05
1064,50,241,24PH103T,2025-26-EVEN,enrolled,2026-01-05
1065,50,243,24PH103P,2025-26-EVEN,enrolled,2026-01-05
1066,50,245,24ME101P,2025-26-EVEN,enrolled,2026-01-05
1067,50,247,24ME102P,2025-26-EVEN,enrolled,2026-01-05
1068,50,248,24CV101T,2025-26-EVEN,enrolled,2026-01-05
1069,50,249,24HS102T,2025-26-EVEN,enrolled,2026-01-05
1070,50,250,24HS103T,2025-26-EVEN,enrolled,2026-01-05
1071,51,13,24HS101T,2026-27-ODD,enrolled,2026-06-16
1072,51,14,24MA101T,2026-27-ODD,enrolled,2026-06-16
1073,51,15,24PH102T,2026-27-ODD,enrolled,2026-06-16
1074,51,16,24PH102P,2026-27-ODD,enrolled,2026-06-16
1075,51,18,24CV101T,2026-27-ODD,enrolled,2026-06-16
1076,51,19,24ME101P,2026-27-ODD,enrolled,2026-06-16
1077,51,21,24ME102P,2026-27-ODD,enrolled,2026-06-16
1078,51,23,24CP101T,2026-27-ODD,enrolled,2026-06-16
1079,51,24,24CP101P,2026-27-ODD,enrolled,2026-06-16
1080,51,26,24HS102T,2026-27-ODD,enrolled,2026-06-16
1081,51,27,24HS103T,2026-27-ODD,enrolled,2026-06-16
1082,52,13,24HS101T,2026-27-ODD,enrolled,2026-06-16
1083,52,14,24MA101T,2026-27-ODD,enrolled,2026-06-16
1084,52,15,24PH102T,2026-27-ODD,enrolled,2026-06-16
1085,52,16,24PH102P,2026-27-ODD,enrolled,2026-06-16
1086,52,18,24CV101T,2026-27-ODD,enrolled,2026-06-16
1087,52,19,24ME101P,2026-27-ODD,enrolled,2026-06-16
1088,52,21,24ME102P,2026-27-ODD,enrolled,2026-06-16
1089,52,23,24CP101T,2026-27-ODD,enrolled,2026-06-16
1090,52,24,24CP101P,2026-27-ODD,enrolled,2026-06-16
1091,52,26,24HS102T,2026-27-ODD,enrolled,2026-06-16
1092,52,27,24HS103T,2026-27-ODD,enrolled,2026-06-16
1093,53,13,24HS101T,2026-27-ODD,enrolled,2026-06-16
1094,53,14,24MA101T,2026-27-ODD,enrolled,2026-06-16
1095,53,15,24PH102T,2026-27-ODD,enrolled,2026-06-16
1096,53,16,24PH102P,2026-27-ODD,enrolled,2026-06-16
1097,53,18,24CV101T,2026-27-ODD,enrolled,2026-06-16
1098,53,19,24ME101P,2026-27-ODD,enrolled,2026-06-16
1099,53,21,24ME102P,2026-27-ODD,enrolled,2026-06-16
1100,53,23,24CP101T,2026-27-ODD,enrolled,2026-06-16
1101,53,24,24CP101P,2026-27-ODD,enrolled,2026-06-16
1102,53,26,24HS102T,2026-27-ODD,enrolled,2026-06-16
1103,53,27,24HS103T,2026-27-ODD,enrolled,2026-06-16
1104,54,13,24HS101T,2026-27-ODD,enrolled,2026-06-16
1105,54,14,24MA101T,2026-27-ODD,enrolled,2026-06-16
1106,54,15,24PH102T,2026-27-ODD,enrolled,2026-06-16
1107,54,16,24PH102P,2026-27-ODD,enrolled,2026-06-16
1108,54,18,24CV101T,2026-27-ODD,enrolled,2026-06-16
1109,54,19,24ME101P,2026-27-ODD,enrolled,2026-06-16
1110,54,21,24ME102P,2026-27-ODD,enrolled,2026-06-16
1111,54,23,24CP101T,2026-27-ODD,enrolled,2026-06-16
1112,54,24,24CP101P,2026-27-ODD,enrolled,2026-06-16
1113,54,26,24HS102T,2026-27-ODD,enrolled,2026-06-16
1114,54,27,24HS103T,2026-27-ODD,enrolled,2026-06-16
1115,55,13,24HS101T,2026-27-ODD,enrolled,2026-06-16
1116,55,14,24MA101T,2026-27-ODD,enrolled,2026-06-16
1117,55,15,24PH102T,2026-27-ODD,enrolled,2026-06-16
1118,55,16,24PH102P,2026-27-ODD,enrolled,2026-06-16
1119,55,18,24CV101T,2026-27-ODD,enrolled,2026-06-16
1120,55,19,24ME101P,2026-27-ODD,enrolled,2026-06-16
1121,55,21,24ME102P,2026-27-ODD,enrolled,2026-06-16
1122,55,23,24CP101T,2026-27-ODD,enrolled,2026-06-16
1123,55,24,24CP101P,2026-27-ODD,enrolled,2026-06-16
1124,55,26,24HS102T,2026-27-ODD,enrolled,2026-06-16
1125,55,27,24HS103T,2026-27-ODD,enrolled,2026-06-16
1126,56,13,24HS101T,2026-27-ODD,enrolled,2026-06-16
1127,56,14,24MA101T,2026-27-ODD,enrolled,2026-06-16
1128,56,15,24PH102T,2026-27-ODD,enrolled,2026-06-16
1129,56,16,24PH102P,2026-27-ODD,enrolled,2026-06-16
1130,56,18,24CV101T,2026-27-ODD,enrolled,2026-06-16
1131,56,19,24ME101P,2026-27-ODD,enrolled,2026-06-16
1132,56,21,24ME102P,2026-27-ODD,enrolled,2026-06-16
1133,56,23,24CP101T,2026-27-ODD,enrolled,2026-06-16
1134,56,24,24CP101P,2026-27-ODD,enrolled,2026-06-16
1135,56,26,24HS102T,2026-27-ODD,enrolled,2026-06-16
1136,56,27,24HS103T,2026-27-ODD,enrolled,2026-06-16
1137,57,13,24HS101T,2026-27-ODD,enrolled,2026-06-16
1138,57,14,24MA101T,2026-27-ODD,enrolled,2026-06-16
1139,57,15,24PH102T,2026-27-ODD,enrolled,2026-06-16
1140,57,16,24PH102P,2026-27-ODD,enrolled,2026-06-16
1141,57,18,24CV101T,2026-27-ODD,enrolled,2026-06-16
1142,57,19,24ME101P,2026-27-ODD,enrolled,2026-06-16
1143,57,21,24ME102P,2026-27-ODD,enrolled,2026-06-16
1144,57,23,24CP101T,2026-27-ODD,enrolled,2026-06-16
1145,57,24,24CP101P,2026-27-ODD,enrolled,2026-06-16
1146,57,26,24HS102T,2026-27-ODD,enrolled,2026-06-16
1147,57,27,24HS103T,2026-27-ODD,enrolled,2026-06-16
1148,58,13,24HS101T,2026-27-ODD,enrolled,2026-06-16
1149,58,14,24MA101T,2026-27-ODD,enrolled,2026-06-16
1150,58,15,24PH102T,2026-27-ODD,enrolled,2026-06-16
1151,58,16,24PH102P,2026-27-ODD,enrolled,2026-06-16
1152,58,18,24CV101T,2026-27-ODD,enrolled,2026-06-16
1153,58,19,24ME101P,2026-27-ODD,enrolled,2026-06-16
1154,58,21,24ME102P,2026-27-ODD,enrolled,2026-06-16
1155,58,23,24CP101T,2026-27-ODD,enrolled,2026-06-16
1156,58,24,24CP101P,2026-27-ODD,enrolled,2026-06-16
1157,58,26,24HS102T,2026-27-ODD,enrolled,2026-06-16
1158,58,27,24HS103T,2026-27-ODD,enrolled,2026-06-16
1159,59,13,24HS101T,2026-27-ODD,enrolled,2026-06-16
1160,59,14,24MA101T,2026-27-ODD,enrolled,2026-06-16
1161,59,15,24PH102T,2026-27-ODD,enrolled,2026-06-16
1162,59,17,24PH102P,2026-27-ODD,enrolled,2026-06-16
1163,59,18,24CV101T,2026-27-ODD,enrolled,2026-06-16
1164,59,20,24ME101P,2026-27-ODD,enrolled,2026-06-16
1165,59,22,24ME102P,2026-27-ODD,enrolled,2026-06-16
1166,59,23,24CP101T,2026-27-ODD,enrolled,2026-06-16
1167,59,25,24CP101P,2026-27-ODD,enrolled,2026-06-16
1168,59,26,24HS102T,2026-27-ODD,enrolled,2026-06-16
1169,59,27,24HS103T,2026-27-ODD,enrolled,2026-06-16
1170,60,13,24HS101T,2026-27-ODD,enrolled,2026-06-16
1171,60,14,24MA101T,2026-27-ODD,enrolled,2026-06-16
1172,60,15,24PH102T,2026-27-ODD,enrolled,2026-06-16
1173,60,17,24PH102P,2026-27-ODD,enrolled,2026-06-16
1174,60,18,24CV101T,2026-27-ODD,enrolled,2026-06-16
1175,60,20,24ME101P,2026-27-ODD,enrolled,2026-06-16
1176,60,22,24ME102P,2026-27-ODD,enrolled,2026-06-16
1177,60,23,24CP101T,2026-27-ODD,enrolled,2026-06-16
1178,60,25,24CP101P,2026-27-ODD,enrolled,2026-06-16
1179,60,26,24HS102T,2026-27-ODD,enrolled,2026-06-16
1180,60,27,24HS103T,2026-27-ODD,enrolled,2026-06-16
1181,61,13,24HS101T,2026-27-ODD,enrolled,2026-06-16
1182,61,14,24MA101T,2026-27-ODD,enrolled,2026-06-16
1183,61,15,24PH102T,2026-27-ODD,enrolled,2026-06-16
1184,61,17,24PH102P,2026-27-ODD,enrolled,2026-06-16
1185,61,18,24CV101T,2026-27-ODD,enrolled,2026-06-16
1186,61,20,24ME101P,2026-27-ODD,enrolled,2026-06-16
1187,61,22,24ME102P,2026-27-ODD,enrolled,2026-06-16
1188,61,23,24CP101T,2026-27-ODD,enrolled,2026-06-16
1189,61,25,24CP101P,2026-27-ODD,enrolled,2026-06-16
1190,61,26,24HS102T,2026-27-ODD,enrolled,2026-06-16
1191,61,27,24HS103T,2026-27-ODD,enrolled,2026-06-16
1192,62,13,24HS101T,2026-27-ODD,enrolled,2026-06-16
1193,62,14,24MA101T,2026-27-ODD,enrolled,2026-06-16
1194,62,15,24PH102T,2026-27-ODD,enrolled,2026-06-16
1195,62,17,24PH102P,2026-27-ODD,enrolled,2026-06-16
1196,62,18,24CV101T,2026-27-ODD,enrolled,2026-06-16
1197,62,20,24ME101P,2026-27-ODD,enrolled,2026-06-16
1198,62,22,24ME102P,2026-27-ODD,enrolled,2026-06-16
1199,62,23,24CP101T,2026-27-ODD,enrolled,2026-06-16
1200,62,25,24CP101P,2026-27-ODD,enrolled,2026-06-16
1201,62,26,24HS102T,2026-27-ODD,enrolled,2026-06-16
1202,62,27,24HS103T,2026-27-ODD,enrolled,2026-06-16
1203,63,13,24HS101T,2026-27-ODD,enrolled,2026-06-16
1204,63,14,24MA101T,2026-27-ODD,enrolled,2026-06-16
1205,63,15,24PH102T,2026-27-ODD,enrolled,2026-06-16
1206,63,17,24PH102P,2026-27-ODD,enrolled,2026-06-16
1207,63,18,24CV101T,2026-27-ODD,enrolled,2026-06-16
1208,63,20,24ME101P,2026-27-ODD,enrolled,2026-06-16
1209,63,22,24ME102P,2026-27-ODD,enrolled,2026-06-16
1210,63,23,24CP101T,2026-27-ODD,enrolled,2026-06-16
1211,63,25,24CP101P,2026-27-ODD,enrolled,2026-06-16
1212,63,26,24HS102T,2026-27-ODD,enrolled,2026-06-16
1213,63,27,24HS103T,2026-27-ODD,enrolled,2026-06-16
1214,64,13,24HS101T,2026-27-ODD,enrolled,2026-06-16
1215,64,14,24MA101T,2026-27-ODD,enrolled,2026-06-16
1216,64,15,24PH102T,2026-27-ODD,enrolled,2026-06-16
1217,64,17,24PH102P,2026-27-ODD,enrolled,2026-06-16
1218,64,18,24CV101T,2026-27-ODD,enrolled,2026-06-16
1219,64,20,24ME101P,2026-27-ODD,enrolled,2026-06-16
1220,64,22,24ME102P,2026-27-ODD,enrolled,2026-06-16
1221,64,23,24CP101T,2026-27-ODD,enrolled,2026-06-16
1222,64,25,24CP101P,2026-27-ODD,enrolled,2026-06-16
1223,64,26,24HS102T,2026-27-ODD,enrolled,2026-06-16
1224,64,27,24HS103T,2026-27-ODD,enrolled,2026-06-16
1225,65,13,24HS101T,2026-27-ODD,enrolled,2026-06-16
1226,65,14,24MA101T,2026-27-ODD,enrolled,2026-06-16
1227,65,15,24PH102T,2026-27-ODD,enrolled,2026-06-16
1228,65,17,24PH102P,2026-27-ODD,enrolled,2026-06-16
1229,65,18,24CV101T,2026-27-ODD,enrolled,2026-06-16
1230,65,20,24ME101P,2026-27-ODD,enrolled,2026-06-16
1231,65,22,24ME102P,2026-27-ODD,enrolled,2026-06-16
1232,65,23,24CP101T,2026-27-ODD,enrolled,2026-06-16
1233,65,25,24CP101P,2026-27-ODD,enrolled,2026-06-16
1234,65,26,24HS102T,2026-27-ODD,enrolled,2026-06-16
1235,65,27,24HS103T,2026-27-ODD,enrolled,2026-06-16
1236,66,13,24HS101T,2026-27-ODD,enrolled,2026-06-16
1237,66,14,24MA101T,2026-27-ODD,enrolled,2026-06-16
1238,66,15,24PH102T,2026-27-ODD,enrolled,2026-06-16
1239,66,17,24PH102P,2026-27-ODD,enrolled,2026-06-16
1240,66,18,24CV101T,2026-27-ODD,enrolled,2026-06-16
1241,66,20,24ME101P,2026-27-ODD,enrolled,2026-06-16
1242,66,22,24ME102P,2026-27-ODD,enrolled,2026-06-16
1243,66,23,24CP101T,2026-27-ODD,enrolled,2026-06-16
